path,sloc,normalized_sloc,cyclomatic,halstead,maintainability,churn,churn_per_sloc,decayed_churn,decayed_churn_per_sloc,smell_count,smell_severity,smell_burden,smells,similarity_score,similarity_band,match_count,score,norm_normalized_sloc,norm_sloc,norm_cyclomatic,norm_halstead,norm_maintainability,norm_churn,norm_churn_per_sloc,norm_decayed_churn,norm_decayed_churn_per_sloc,norm_smell_count,norm_match_count,norm_similarity_score
BusinessGlossaryKG/pipelines/complete_pipeline.py::_merge_metrics_from_checkpoint,10,-0.2650,3,5,99,10,1.0000,3.5026,0.3503,0,0.0000,0.0000,{},59.5100,low,0,1.0508,0.4470,1.0000,0.0500,0.0000,1.0000,0.4333,1.0000,0.3287,0.9254,0.0000,0.0000,1.0000
EntityAlignment/matching/adapters/dict_adapter.py::DictAdapter.item_labels,9,-0.2858,3,0,48,9,1.0000,3.1520,0.3502,0,0.0000,0.0000,{},67.7300,low,0,1.0507,0.4428,1.0000,0.0500,0.0000,0.3280,0.4067,1.0000,0.3087,0.9253,0.0000,0.0000,1.0000
EntityAlignment/matching/adapters/dict_adapter.py::DictAdapter.item_text,5,-0.3691,3,16,48,5,1.0000,1.7511,0.3502,0,0.0000,0.0000,{},58.9100,low,0,1.0507,0.4262,1.0000,0.0500,0.0000,0.3280,0.3000,1.0000,0.1751,0.9253,0.0000,0.0000,1.0000
EntityAlignment/matching/adapters/rdf_adapter.py::RDFAdapter.item_labels,3,-0.4107,3,0,42,3,1.0000,1.0507,0.3502,0,0.0000,0.0000,{},60.4000,low,0,1.0507,0.4179,1.0000,0.0500,0.0000,0.2320,0.1800,1.0000,0.1051,0.9253,0.0000,0.0000,1.0000
EntityAlignment/matching/embedding.py::EmbeddingMatcher._build_encoder,12,-0.2234,2,29,51,18,1.5000,6.3039,0.5253,0,0.0000,0.0000,{},52.5100,low,0,1.0507,0.4553,1.0000,0.0250,0.0450,0.3760,0.6467,1.0000,0.4888,1.0000,0.0000,0.0000,1.0000
EntityAlignment/matching/structural.py::fuse_structural_scores,10,-0.2650,2,115,44,15,1.5000,5.2533,0.5253,1,0.6000,0.3417,"{""long_parameter_list"": 1}",47.7100,none,0,1.0507,0.4470,1.0000,0.0250,0.4450,0.2640,0.5667,1.0000,0.4288,1.0000,0.1500,0.0000,1.0000
BusinessGlossaryKG/pipelines/step_pipeline.py::_print_run_header,21,-0.0361,3,23,53,22,1.0476,7.3538,0.3502,1,0.6000,0.3417,"{""long_parameter_list"": 1}",48.1900,none,0,1.0505,0.4928,1.0000,0.0500,0.0150,0.4080,0.7200,1.0000,0.5488,0.9253,0.1500,0.0000,1.0000
BusinessGlossaryKG/quality_assurance/metrics/governed_by_coverage.py::GovernedByCoverageMetric._collect_node_id_sets,13,-0.2026,5,25,27,19,1.4615,2.7310,0.2101,0,0.0000,0.0000,{},83.8300,medium,2,1.0504,0.4595,1.0000,0.1000,0.0250,0.0700,0.6733,1.0000,0.2731,0.7151,0.0000,0.5000,1.0000
legal_RAG/rag_workflows/aql_workflow.py::create_graphrag_workflow._run_cross_group_path_queries.run_one,18,-0.0985,3,5,100,22,1.2222,6.2873,0.3493,0,0.0000,0.0000,{},53.6000,low,0,1.0479,0.4803,1.0000,0.0500,0.0000,1.0000,0.7200,1.0000,0.4878,0.9239,0.0000,0.0000,1.0000
QualityAssurance/llm_judge/judge.py::_describe_object,15,-0.1610,5,36,35,21,1.4000,3.1422,0.2095,0,0.0000,0.0000,{},53.6100,low,0,1.0474,0.4678,1.0000,0.1000,0.0800,0.1500,0.7100,1.0000,0.3081,0.7142,0.0000,0.0000,1.0000
BusinessGlossaryKG/caching/prompt_cache_manager.py::invalidate_template_cache,14,-0.1818,3,5,33,27,1.9286,4.8623,0.3473,0,0.0000,0.0000,{},65.3700,low,0,1.0419,0.4636,1.0000,0.0500,0.0000,0.1300,0.7700,1.0000,0.4064,0.9210,0.0000,0.0000,1.0000
MCP/aw_modular/legal_rag_tool.py::_get_cached_indices_and_retrievers.seed_retriever,11,-0.2442,3,16,62,11,1.0000,3.8040,0.3458,0,0.0000,0.0000,{},53.8700,low,0,1.0375,0.4512,1.0000,0.0500,0.0000,0.5520,0.4600,1.0000,0.3459,0.9187,0.0000,0.0000,1.0000
BusinessGlossaryKG/extract_definitions/definitions.py::_build_failed_node_info,13,-0.2026,3,0,55,14,1.0769,4.4934,0.3456,0,0.0000,0.0000,{},63.5300,low,0,1.0369,0.4595,1.0000,0.0500,0.0000,0.4400,0.5400,1.0000,0.3853,0.9185,0.0000,0.0000,1.0000
BusinessGlossaryKG/extract_definitions/term_definition.py::_make_reduce_node,13,-0.2026,1,5,38,42,3.2308,13.4803,1.0369,0,0.0000,0.0000,{},89.4200,high,3,1.0369,0.4595,1.0000,0.0000,0.0000,0.1800,0.9200,1.0000,0.7696,1.0000,0.0000,0.7000,1.0000
BusinessGlossaryKG/graph_utilities/basic_ops.py::build_is_subset_of_digraph,12,-0.2234,3,5,4,23,1.9167,4.1420,0.3452,0,0.0000,0.0000,{},62.1200,low,0,1.0355,0.4553,1.0000,0.0500,0.0000,0.0000,0.7300,1.0000,0.3653,0.9177,0.0000,0.0000,1.0000
BusinessGlossaryKG/quality_assurance/metrics/taxonomy_coverage.py::TaxonomyCoverageMetric._collect_hierarchical_taxonomy_nodes,16,-0.1402,5,25,26,23,1.4375,3.3059,0.2066,0,0.0000,0.0000,{},83.8800,high,3,1.0331,0.4720,1.0000,0.1000,0.0250,0.0600,0.7300,1.0000,0.3175,0.7099,0.0000,0.7000,1.0000
QualityAssurance/confluence_report.py::publish_to_confluence,10,-0.2650,1,0,57,36,3.6000,10.3147,1.0315,0,0.0000,0.0000,{},64.2900,low,0,1.0315,0.4470,1.0000,0.0000,0.0000,0.4720,0.8600,1.0000,0.7063,1.0000,0.0000,0.0000,1.0000
BusinessGlossaryKG/ingestion/confluence_ingestion.py::_parse_mcp_result_text,5,-0.3691,3,18,66,6,1.2000,1.7191,0.3438,0,0.0000,0.0000,{},87.1100,high,1,1.0315,0.4262,1.0000,0.0500,0.0000,0.6200,0.3267,1.0000,0.1719,0.9157,0.0000,0.3000,1.0000
legal_RAG/test_components_fast.py::test_only_seed_retrieval,26,0.0679,2,36,54,40,1.5385,13.3684,0.5142,2,0.6000,0.3833,"{""dead_code"": 1, ""speculative_generality"": 1}",68.6600,low,0,1.0283,0.5136,1.0000,0.0250,0.0800,0.4240,0.9000,1.0000,0.7674,1.0000,0.3000,0.0000,1.0000
BusinessGlossaryKG/ontology/dpv/nodes.py::get_dpv_core_type,12,-0.2234,4,12,25,17,1.4167,3.0615,0.2551,0,0.0000,0.0000,{},75.0700,medium,0,1.0205,0.4553,1.0000,0.0750,0.0000,0.0500,0.6200,1.0000,0.3035,0.7827,0.0000,0.0000,1.0000
BusinessGlossaryKG/reasoning/owl_reasoner.py::is_reasoning_quality_gate_failed,9,-0.2858,2,12,62,14,1.5556,4.5811,0.5090,0,0.0000,0.0000,{},65.5100,low,0,1.0180,0.4428,1.0000,0.0250,0.0000,0.5520,0.5400,1.0000,0.3904,1.0000,0.0000,0.0000,1.0000
legal_RAG/main.py::main,63,0.8379,4,25,26,104,1.6508,15.8595,0.2517,0,0.0000,0.0000,{},46.0700,none,0,1.0070,0.6676,1.0000,0.0750,0.0250,0.0600,1.0000,1.0000,0.8172,0.7776,0.0000,0.0000,1.0000
EntityAlignment/kg_core.py::Relationship.__repr__,4,-0.3899,3,0,41,4,1.0000,1.3382,0.3345,1,0.4500,0.2667,"{""lazy_class"": 1}",63.5300,low,0,1.0036,0.4220,1.0000,0.0500,0.0000,0.2160,0.2400,1.0000,0.1338,0.9018,0.1500,0.0000,1.0000
BusinessGlossaryKG/pipelines/step_pipeline.py::_resolve_pdf_path,7,-0.3275,3,18,53,7,1.0000,2.3398,0.3343,0,0.0000,0.0000,{},91.1700,high,1,1.0028,0.4345,1.0000,0.0500,0.0000,0.4080,0.3533,1.0000,0.2340,0.9014,0.0000,0.3000,1.0000
legal_RAG/rag_workflows/context_formatters.py::format_expanded_ego_context.label_from_row,3,-0.4107,4,25,30,3,1.0000,0.7519,0.2506,0,0.0000,0.0000,{},73.4300,medium,0,1.0025,0.4179,1.0000,0.0750,0.0250,0.1000,0.1800,1.0000,0.0752,0.7759,0.0000,0.0000,1.0000
QualityAssurance/comparison.py::compare_all_experiments,27,0.0887,4,2,45,47,1.7407,6.7556,0.2502,0,0.0000,0.0000,{},63.6200,low,0,1.0008,0.5177,1.0000,0.0750,0.0000,0.2800,0.9700,1.0000,0.5146,0.7753,0.0000,0.0000,1.0000
legal_RAG/rag_workflows/aql_workflow.py::_seed_count_for_intent,6,-0.3483,3,14,100,7,1.1667,2.0005,0.3334,0,0.0000,0.0000,{},95.0900,high,1,1.0002,0.4303,1.0000,0.0500,0.0000,1.0000,0.3533,1.0000,0.2000,0.9001,0.0000,0.3000,1.0000
BusinessGlossaryKG/quality_assurance/metrics/orphan_node_ratio.py::OrphanNodeRatioMetric._find_orphan_nodes,8,-0.3066,3,5,17,19,2.3750,2.6581,0.3323,0,0.0000,0.0000,{},72.7500,medium,0,0.9968,0.4387,1.0000,0.0500,0.0000,0.0000,0.6733,1.0000,0.2658,0.8984,0.0000,0.0000,1.0000
scripts/dpv_concepts_by_type.py::get_dpv_root_nodes,10,-0.2650,5,24,56,11,1.1000,1.9809,0.1981,0,0.0000,0.0000,{},58.4600,low,0,0.9905,0.4470,1.0000,0.1000,0.0200,0.4560,0.4600,1.0000,0.1981,0.6949,0.0000,0.0000,1.0000
BusinessGlossaryKG/persistence/ingest_dh.py::_create_relationships,16,-0.1402,6,16,32,19,1.1875,2.6337,0.1646,0,0.0000,0.0000,{},62.1600,low,0,0.9876,0.4720,1.0000,0.1800,0.0000,0.1200,0.6733,1.0000,0.2634,0.6056,0.0000,0.0000,1.0000
BusinessGlossaryKG/reasoning/owl_reasoner.py::_max_severity,6,-0.3483,3,5,62,6,1.0000,1.9633,0.3272,0,0.0000,0.0000,{},58.4400,low,0,0.9817,0.4303,1.0000,0.0500,0.0000,0.5520,0.3267,1.0000,0.1963,0.8908,0.0000,0.0000,1.0000
BusinessGlossaryKG/graph_build/validations/qualifier_validation.py::is_policy_relationship,2,-0.4315,2,16,52,3,1.5000,0.9807,0.4904,0,0.0000,0.0000,{},92.6400,high,2,0.9807,0.4137,0.9000,0.0250,0.0000,0.3920,0.1800,1.0000,0.0981,1.0000,0.0000,0.5000,1.0000
legal_RAG/rag_workflows/aql_workflow.py::_compute_path_weights.weight_for_row,14,-0.1818,3,38,100,16,1.1429,4.5726,0.3266,0,0.0000,0.0000,{},56.4600,low,0,0.9798,0.4636,1.0000,0.0500,0.0900,1.0000,0.5933,1.0000,0.3899,0.8899,0.0000,0.0000,1.0000
BusinessGlossaryKG/quality_assurance/metrics/data_flow_coverage.py::DataFlowCoverageMetric._get_relationship_type_distribution,6,-0.3483,3,16,23,14,2.3333,1.9586,0.3264,0,0.0000,0.0000,{},83.0100,medium,2,0.9793,0.4303,1.0000,0.0500,0.0000,0.0300,0.5400,1.0000,0.1959,0.8897,0.0000,0.5000,1.0000
BusinessGlossaryKG/graph_build/validations/node_validation.py::_validate_single_node,60,0.7755,5,37,53,80,1.3333,11.7344,0.1956,1,0.6000,0.3417,"{""long_parameter_list"": 1}",48.3900,none,0,0.9779,0.6551,1.0000,0.1000,0.0850,0.4080,1.0000,1.0000,0.7347,0.6882,0.1500,0.0000,1.0000
BusinessGlossaryKG/caching/prompt_cache_manager.py::get_prompt_template,7,-0.3275,2,5,33,19,2.7143,3.4216,0.4888,0,0.0000,0.0000,{},76.2400,medium,0,0.9776,0.4345,1.0000,0.0250,0.0000,0.1300,0.6733,1.0000,0.3241,1.0000,0.0000,0.0000,1.0000
QualityAssurance/llm_judge/judge.py::LLMJudge._get_object_id,4,-0.3899,2,0,35,13,3.2500,1.9452,0.4863,1,0.4500,0.2667,"{""lazy_class"": 1}",68.5000,low,0,0.9726,0.4220,1.0000,0.0250,0.0000,0.1500,0.5133,1.0000,0.1945,1.0000,0.1500,0.0000,1.0000
Core/config.py::has_langfuse_config,4,-0.3899,4,27,19,5,1.2500,0.9671,0.2418,0,0.0000,0.0000,{},55.1600,low,0,0.9671,0.4220,1.0000,0.0750,0.0350,0.0000,0.3000,1.0000,0.0967,0.7627,0.0000,0.0000,1.0000
scripts/load_pipeline_to_arango.py::_sanitize_db_name,2,-0.4315,2,5,46,3,1.5000,0.9629,0.4814,0,0.0000,0.0000,{},76.1200,medium,0,0.9629,0.4137,0.9000,0.0250,0.0000,0.2960,0.1800,1.0000,0.0963,1.0000,0.0000,0.0000,1.0000
BusinessGlossaryKG/quality_assurance/metrics/hierarchical_coverage.py::HierarchicalCoverageMetric._count_terms_with_hierarchy,7,-0.3275,3,5,16,16,2.2857,2.2384,0.3198,0,0.0000,0.0000,{},81.7000,medium,1,0.9593,0.4345,1.0000,0.0500,0.0000,0.0000,0.5933,1.0000,0.2238,0.8797,0.0000,0.3000,1.0000
legal_RAG/rag_workflows/aql_workflow.py::create_graphrag_workflow._progress,3,-0.4107,2,0,100,5,1.6667,1.4289,0.4763,0,0.0000,0.0000,{},52.8700,low,0,0.9526,0.4179,1.0000,0.0250,0.0000,1.0000,0.3000,1.0000,0.1429,1.0000,0.0000,0.0000,1.0000
BusinessGlossaryKG/quality_assurance/metrics/relationship_type_distribution.py::RelationshipTypeDistributionMetric._compute_type_distribution,11,-0.2442,2,29,31,16,1.4545,5.2306,0.4755,0,0.0000,0.0000,{},61.9900,low,0,0.9510,0.4512,1.0000,0.0250,0.0450,0.1100,0.5933,1.0000,0.4275,1.0000,0.0000,0.0000,1.0000
EntityAlignment/utils.py::clean_uri,6,-0.3483,1,0,18,17,2.8333,5.6871,0.9479,0,0.0000,0.0000,{},73.7300,medium,0,0.9479,0.4303,1.0000,0.0000,0.0000,0.0000,0.6200,1.0000,0.4536,1.0000,0.0000,0.0000,1.0000
BusinessGlossaryKG/ingestion/pdf_loader.py::read_pdf,8,-0.3066,4,5,9,16,2.0000,1.8942,0.2368,0,0.0000,0.0000,{},58.3300,low,0,0.9471,0.4387,1.0000,0.0750,0.0000,0.0000,0.5933,1.0000,0.1894,0.7552,0.0000,0.0000,1.0000
scripts/dpv_concepts_by_type.py::get_extraction_set,8,-0.3066,3,5,56,14,1.7500,2.5212,0.3152,0,0.0000,0.0000,{},54.8100,low,0,0.9455,0.4387,1.0000,0.0500,0.0000,0.4560,0.5400,1.0000,0.2521,0.8727,0.0000,0.0000,1.0000
BusinessGlossaryKG/ontology/root_classes.py::root_label_for_uri,3,-0.4107,2,0,16,4,1.3333,1.4161,0.4720,0,0.0000,0.0000,{},71.8800,medium,0,0.9441,0.4179,1.0000,0.0250,0.0000,0.0000,0.2400,1.0000,0.1416,1.0000,0.0000,0.0000,1.0000
MCP/server.py::server_lifespan,11,-0.2442,2,0,38,14,1.2727,5.1871,0.4716,1,0.5500,0.3167,"{""unused_parameters"": 1}",49.3500,none,0,0.9431,0.4512,1.0000,0.0250,0.0000,0.1800,0.5400,1.0000,0.4250,1.0000,0.1500,0.0000,1.0000
legal_RAG/rag_workflows/aql_workflow.py::_get_spacy_nlp,10,-0.2650,3,5,100,11,1.1000,3.1436,0.3144,0,0.0000,0.0000,{},49.5100,none,0,0.9431,0.4470,1.0000,0.0500,0.0000,1.0000,0.4600,1.0000,0.3082,0.8715,0.0000,0.0000,1.0000
legal_RAG/rag_utils/kg_tools.py::lemmatize_node,8,-0.3066,3,2,37,10,1.2500,2.5062,0.3133,0,0.0000,0.0000,{},91.1000,high,1,0.9398,0.4387,1.0000,0.0500,0.0000,0.1700,0.4333,1.0000,0.2506,0.8699,0.0000,0.3000,1.0000
legal_RAG/rag_engines/aql_engine.py::ArangoGraphEngine._path_cache_key,14,-0.1818,2,5,58,19,1.3571,6.5770,0.4698,0,0.0000,0.0000,{},93.4100,high,1,0.9396,0.4636,1.0000,0.0250,0.0000,0.4880,0.6733,1.0000,0.5044,1.0000,0.0000,0.3000,1.0000
MCP/aw_modular/legal_rag_tool.py::_enable_arango_query_cache,20,-0.0569,2,0,62,27,1.3500,9.3371,0.4669,0,0.0000,0.0000,{},55.5300,low,0,0.9337,0.4886,1.0000,0.0250,0.0000,0.5520,0.7700,1.0000,0.6621,1.0000,0.0000,0.0000,1.0000
legal_RAG/test_components.py::test_final_answer_synthesis,23,0.0055,2,57,52,32,1.3913,10.6947,0.4650,0,0.0000,0.0000,{},66.9200,low,0,0.9300,0.5011,1.0000,0.0250,0.1850,0.3920,0.8200,1.0000,0.7139,1.0000,0.0000,0.0000,1.0000
QualityAssurance/llm_judge/judge.py::LLMJudge.evaluate,31,0.1720,4,5,35,48,1.5484,7.1822,0.2317,1,0.4500,0.2667,"{""lazy_class"": 1}",60.7700,low,0,0.9267,0.5344,1.0000,0.0750,0.0000,0.1500,0.9800,1.0000,0.5390,0.7475,0.1500,0.0000,1.0000
legal_RAG/rag_engines/aql_engine.py::ArangoGraphEngine._multi_node_cache_key,12,-0.2234,2,5,58,16,1.3333,5.5385,0.4615,0,0.0000,0.0000,{},93.4100,high,1,0.9231,0.4553,1.0000,0.0250,0.0000,0.4880,0.5933,1.0000,0.4451,1.0000,0.0000,0.3000,1.0000
BusinessGlossaryKG/graph_build/failed_doc_info.py::format_doc_timeout_message,17,-0.1194,2,16,38,24,1.4118,7.7030,0.4531,1,0.6000,0.3417,"{""long_parameter_list"": 1}",64.4800,low,0,0.9062,0.4761,1.0000,0.0250,0.0000,0.1800,0.7400,1.0000,0.5687,1.0000,0.1500,0.0000,1.0000
QualityAssurance/run_evaluation.py::load_config,7,-0.3275,2,2,28,22,3.1429,3.1622,0.4517,0,0.0000,0.0000,{},60.1900,low,0,0.9035,0.4345,1.0000,0.0250,0.0000,0.0800,0.7200,1.0000,0.3093,1.0000,0.0000,0.0000,1.0000
BusinessGlossaryKG/ontology/rdf/utils.py::definition_for_uri,8,-0.3066,4,16,41,10,1.2500,1.8009,0.2251,0,0.0000,0.0000,{},89.2400,high,1,0.9004,0.4387,1.0000,0.0750,0.0000,0.2160,0.4333,1.0000,0.1801,0.7377,0.0000,0.3000,1.0000
BusinessGlossaryKG/quality_assurance/metrics/data_flow_coverage.py::DataFlowCoverageMetric._find_nodes_in_data_flows,7,-0.3275,3,5,23,15,2.1429,2.0985,0.2998,0,0.0000,0.0000,{},81.7000,medium,1,0.8994,0.4345,1.0000,0.0500,0.0000,0.0300,0.5667,1.0000,0.2099,0.8497,0.0000,0.3000,1.0000
BusinessGlossaryKG/quality_assurance/local_implementations.py::BusinessGlossaryMetricsCalculator.calculate_all,2,-0.4315,1,0,17,12,6.0000,1.7956,0.8978,2,0.4750,0.3208,"{""lazy_class"": 1, ""middle_man"": 1}",61.9900,low,0,0.8978,0.4137,0.9000,0.0000,0.0000,0.0000,0.4867,1.0000,0.1796,1.0000,0.3000,0.0000,1.0000
BusinessGlossaryKG/identity/canonicalization.py::_short_hash,6,-0.3483,2,0,44,9,1.5000,2.6861,0.4477,0,0.0000,0.0000,{},59.5500,low,0,0.8954,0.4303,1.0000,0.0250,0.0000,0.2640,0.4067,1.0000,0.2686,1.0000,0.0000,0.0000,1.0000
BusinessGlossaryKG/ingestion/confluence_ingestion.py::_run_async_from_sync,9,-0.2858,2,0,66,14,1.5556,4.0113,0.4457,0,0.0000,0.0000,{},55.3200,low,0,0.8914,0.4428,1.0000,0.0250,0.0000,0.6200,0.5400,1.0000,0.3578,1.0000,0.0000,0.0000,1.0000
BusinessGlossaryKG/ontology/rdf/utils.py::label_or_local_name,9,-0.2858,4,16,41,11,1.2222,1.9809,0.2201,0,0.0000,0.0000,{},71.5700,medium,0,0.8804,0.4428,1.0000,0.0750,0.0000,0.2160,0.4600,1.0000,0.1981,0.7302,0.0000,0.0000,1.0000
MCP/aw_modular/aw_utils.py::router,6,-0.3483,3,12,47,7,1.1667,1.7544,0.2924,0,0.0000,0.0000,{},63.8700,low,0,0.8772,0.4303,1.0000,0.0500,0.0000,0.3120,0.3533,1.0000,0.1754,0.8386,0.0000,0.0000,1.0000
legal_RAG/rag_utils/kg_tools.py::ensure_node_lemma,6,-0.3483,3,18,37,7,1.1667,1.7544,0.2924,0,0.0000,0.0000,{},68.9600,low,0,0.8772,0.4303,1.0000,0.0500,0.0000,0.1700,0.3533,1.0000,0.1754,0.8386,0.0000,0.0000,1.0000
BusinessGlossaryKG/pipelines/complete_pipeline.py::_step9_run_fn,12,-0.2234,2,5,99,15,1.2500,5.2540,0.4378,0,0.0000,0.0000,{},76.1400,medium,0,0.8757,0.4553,1.0000,0.0250,0.0000,1.0000,0.5667,1.0000,0.4288,1.0000,0.0000,0.0000,1.0000
BusinessGlossaryKG/schema/nodes.py::_common_identity_props,12,-0.2234,2,5,6,16,1.3333,5.2306,0.4359,0,0.0000,0.0000,{},67.5700,low,0,0.8718,0.4553,1.0000,0.0250,0.0000,0.0000,0.5933,1.0000,0.4275,1.0000,0.0000,0.0000,1.0000
BusinessGlossaryKG/identity/canonicalization.py::build_canonical_identity,22,-0.0153,2,0,44,32,1.4545,9.5504,0.4341,0,0.0000,0.0000,{},55.5400,low,0,0.8682,0.4969,1.0000,0.0250,0.0000,0.2640,0.8200,1.0000,0.6743,1.0000,0.0000,0.0000,1.0000
BusinessGlossaryKG/pipelines/complete_pipeline.py::_step8_run_fn,21,-0.0361,2,5,99,26,1.2381,9.1069,0.4337,0,0.0000,0.0000,{},76.1400,medium,0,0.8673,0.4928,1.0000,0.0250,0.0000,1.0000,0.7600,1.0000,0.6490,1.0000,0.0000,0.0000,1.0000
BusinessGlossaryKG/quality_assurance/judge_prompts/base_prompt_utils.py::BasePromptUtils._extract_chunk_from_metadata,2,-0.4315,1,0,30,12,6.0000,1.7248,0.8624,0,0.0000,0.0000,{},66.0300,low,0,0.8624,0.4137,0.9000,0.0000,0.0000,0.1000,0.4867,1.0000,0.1725,1.0000,0.0000,0.0000,1.0000
BusinessGlossaryKG/quality_assurance/metrics/taxonomy_coverage.py::TaxonomyCoverageMetric._collect_taxonomy_node_ids,10,-0.2650,4,16,26,15,1.5000,2.1560,0.2156,0,0.0000,0.0000,{},83.8300,medium,2,0.8624,0.4470,1.0000,0.0750,0.0000,0.0600,0.5667,1.0000,0.2156,0.7234,0.0000,0.5000,1.0000
MCP/aw_modular/aw_config.py::_NoOpLangfuse.start_as_current_span,2,-0.4315,1,0,0,6,3.0000,1.7191,0.8596,4,0.5125,0.4229,"{""unused_parameters"": 2, ""lazy_class"": 1, ""middle_man"": 1}",64.3800,low,0,0.8596,0.4137,0.9000,0.0000,0.0000,0.0000,0.3267,1.0000,0.1719,1.0000,0.5667,0.0000,1.0000
legal_RAG/rag_workflows/aql_workflow.py::_retrieve_and_dedup_candidates.dedupe_and_sort,3,-0.4107,3,5,100,3,1.0000,0.8574,0.2858,0,0.0000,0.0000,{},93.0700,high,1,0.8574,0.4179,1.0000,0.0500,0.0000,1.0000,0.1800,1.0000,0.0857,0.8287,0.0000,0.3000,1.0000
BusinessGlossaryKG/extract_definitions/term_definition.py::_make_map_node._map_node,12,-0.2234,2,5,38,16,1.3333,5.1354,0.4279,0,0.0000,0.0000,{},90.1100,high,3,0.8559,0.4553,1.0000,0.0250,0.0000,0.1800,0.5933,1.0000,0.4220,1.0000,0.0000,0.7000,1.0000
BusinessGlossaryKG/graph_build/validations/node_validation.py::_metadata_matches_document,18,-0.0985,5,45,53,21,1.1667,3.0803,0.1711,0,0.0000,0.0000,{},54.9700,low,0,0.8556,0.4803,1.0000,0.1000,0.1250,0.4080,0.7100,1.0000,0.3046,0.6230,0.0000,0.0000,1.0000
BusinessGlossaryKG/persistence/ingest_dh.py::_create_hierarchy,22,-0.0153,5,0,32,27,1.2273,3.7426,0.1701,0,0.0000,0.0000,{},56.5000,low,0,0.8506,0.4969,1.0000,0.1000,0.0000,0.1200,0.7700,1.0000,0.3424,0.6203,0.0000,0.0000,1.0000
BusinessGlossaryKG/ingestion/document_store.py::DocumentStore.to_documents,17,-0.1194,2,0,43,25,1.4706,7.1630,0.4214,0,0.0000,0.0000,{},70.8700,medium,0,0.8427,0.4761,1.0000,0.0250,0.0000,0.2480,0.7500,1.0000,0.5379,1.0000,0.0000,0.0000,1.0000
QualityAssurance/comparison.py::compare_baseline_vs_new,21,-0.0361,3,5,45,41,1.9524,5.8932,0.2806,0,0.0000,0.0000,{},63.6200,low,0,0.8419,0.4928,1.0000,0.0500,0.0000,0.2800,0.9100,1.0000,0.4653,0.8209,0.0000,0.0000,1.0000
BusinessGlossaryKG/pipelines/create_kg_from_pdfs.py::create_kg_with_node_enrichment_from_pdf,14,-0.1818,2,5,25,23,1.6429,5.8912,0.4208,1,0.6000,0.3417,"{""long_parameter_list"": 1}",85.2000,high,1,0.8416,0.4636,1.0000,0.0250,0.0000,0.0500,0.7300,1.0000,0.4652,1.0000,0.1500,0.3000,1.0000
EntityAlignment/matching/adapters/rdf_adapter.py::RDFAdapter.items,10,-0.2650,2,0,42,12,1.2000,4.2026,0.4203,0,0.0000,0.0000,{},59.1900,low,0,0.8405,0.4470,1.0000,0.0250,0.0000,0.2320,0.4867,1.0000,0.3687,1.0000,0.0000,0.0000,1.0000
EntityAlignment/matching/structural.py::StructuralConstraintFilter.is_subclass_of,5,-0.3691,2,14,44,6,1.2000,2.1013,0.4203,0,0.0000,0.0000,{},62.9800,low,0,0.8405,0.4262,1.0000,0.0250,0.0000,0.2640,0.3267,1.0000,0.2101,1.0000,0.0000,0.0000,1.0000
EntityAlignment/matching/cache.py::load_or_encode,15,-0.1610,2,5,35,18,1.2000,6.3039,0.4203,0,0.0000,0.0000,{},53.8400,low,0,0.8405,0.4678,1.0000,0.0250,0.0000,0.1500,0.6467,1.0000,0.4888,1.0000,0.0000,0.0000,1.0000
BusinessGlossaryKG/graph_build/taxonomy_iteration.py::_convert_with_config,4,-0.3899,2,0,83,5,1.2500,1.6810,0.4203,0,0.0000,0.0000,{},61.3800,low,0,0.8405,0.4220,1.0000,0.0250,0.0000,0.9600,0.3000,1.0000,0.1681,1.0000,0.0000,0.0000,1.0000
BusinessGlossaryKG/quality_assurance/metrics/base.py::BaseMetric.calculate,2,-0.4315,1,0,22,12,6.0000,1.6788,0.8394,0,0.0000,0.0000,{},82.8300,medium,2,0.8394,0.4137,0.9000,0.0000,0.0000,0.0200,0.4867,1.0000,0.1679,1.0000,0.0000,0.5000,1.0000
BusinessGlossaryKG/quality_assurance/metrics/data_flow_coverage.py::DataFlowCoverageMetric._count_data_flow_relationships,6,-0.3483,3,16,23,12,2.0000,1.6788,0.2798,0,0.0000,0.0000,{},74.1100,medium,0,0.8394,0.4303,1.0000,0.0500,0.0000,0.0300,0.4867,1.0000,0.1679,0.8197,0.0000,0.0000,1.0000
BusinessGlossaryKG/quality_assurance/metrics/entity_type_distribution.py::EntityTypeDistributionMetric._count_nodes_by_type,9,-0.2858,3,12,23,18,2.0000,2.5182,0.2798,0,0.0000,0.0000,{},88.1500,high,2,0.8394,0.4428,1.0000,0.0500,0.0000,0.0300,0.6467,1.0000,0.2518,0.8197,0.0000,0.5000,1.0000
QualityAssurance/evaluator.py::MetricsCalculator.calculate_all,2,-0.4315,1,0,33,12,6.0000,1.6788,0.8394,2,0.4750,0.3208,"{""lazy_class"": 1, ""middle_man"": 1}",100.0000,high,3,0.8394,0.4137,0.9000,0.0000,0.0000,0.1300,0.4867,1.0000,0.1679,1.0000,0.3000,0.7000,1.0000
